index,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
957,a088619_ncrc-mt  carnage 2 report c 182-2010_15217874_112,a088619_ncrc-mt  carnage 2 report c 182-2010_15217874.json,88619,135,Annual,112,"extensive, mineralisation, favourable, mineralisation","Subsequently, the biggest and most extensive gold mineralisation event occurred during the contractional D4 and D5 (2665-2635 Ma) episodes when variation in shortening direction created a new network of stress heterogeneity resulting in the development of numerous sites favourable to enhanced fluid flow and host to gold mineralisation (Blewett et al., in press).",True,112,112,,,"gold, gold",,,,,"extensive, mineralisation, favourable, mineralisation"
256,a073060_for_e74_326_2005texta_13694065_19,a073060_for_e74_326_2005texta_13694065.json,73060,51,Annual,19,significant,"Granitic doming post the Archaean unit emplacement has caused significant distortion of the Forrestania Greenstone Belt, with the most obvious effect being the creation of the Forrestania Syncline which pinches out in the southern most portion of the Forrestania Greenstone Belt. The tenement overlies and abuts the most eastern synclinal limb of the Forrestania Syncline. A number of significant gold and nickel deposits lie in close proximity to the Project area, Table 1. Cazaly Resources Limited August 2006 9 Unit UM1a, from the total synclinal sequence (UM1a-b UM4, oldest to youngest), has been noted to contain at least 2-3 independent ultramafic flow units. The extensions of several cross-cutting dolerite dykes to the north of the Diggers Rocks nickel occurrence are observed within the tenement.",False,19,20,August 2006,"Forrestania, Forrestania, Forrestania, Forrestania","gold, nickel",nickel deposits,dolerite,"Greenstone Belt, Greenstone Belt",Archaean,"significant, significant"
823,a085860_citadel_combined_anrep09_10590589_87,a085860_citadel_combined_anrep09_10590589.json,85860,441,Annual,87,mineralisation,"Figure 2: Citadel access tracks with Glengarrys four Citadel tenements. Figure 4: Regional basement geology. Figure 5: Stratigraphy and mineralisation of the Yeneena Supergroup. Figure 6: Revised stratigraphy and mineralisation of the Yeneena Supergroup. During the reporting period Glengarry Resources actively engaged in sourcing and compiling digital datasets on all the historical geochemical, geological and geophysical datasets encompassing the broader Citadel Project leases to enable the company to meaningfully interrogate and prioritise key targets within the collective land holding.",False,87,87,,,,,,"Yeneena Supergroup, Yeneena Supergroup",,"mineralisation, mineralisation, broader"
1051,a092867_gswa_2011_p15_4654_10707033_20,a092867_gswa_2011_p15_4654_10707033.json,92867,25,Annual,20,mineralisation,"Brilliant & Tindals deposits. Gold mineralised quartz veins, similar to those hosting gold mineralisation at Three Mile Hill and Greenfields, is hosted by pillowed, highmagnesium basalts at Lindsays. Gold mineralisation within sheared/altered komatiite occurs at the Barbara Surprise, Gunga West and Jackpot deposits. 5.2 Tenement Geology The tenement virtually sits on the contact between the Bonnie Vale Ultramafics and a sequence of intensely deformed felsic volcanoclastics sediments which contain a number of gabbroic sills. Potential for mineralisation exists within these gabbroic sills (Three Mile Hill) and also in quartz vein stockworks (Evening Star) within the highly deformed felsic volcanics.",False,20,21,,Bonnie Vale,"Gold, gold, Gold",,"quartz veins, basalts, komatiite, sediments, quartz vein, felsic volcanics",,,"mineralisation, mineralisation, Potential, mineralisation"
588,a080505_e28_1134_2008a_17581638_70,a080505_e28_1134_2008a_17581638.json,80505,145,Annual,70,mineralization,"The grid straddles a portion of the eastern margin of the sediment and tuff filled Yindarlgooda Rift where it is in contact with a suite of carbonated mafic and ultramafic volcanic rocks referred to by CRAE as the Jubilee Mafic-Ultramafic Complex, a zone considered prospective for base and precious metal mineralization. CRAE noted the presence of weak Au, Cu and Zn anomalism along the margin of the rift (within E28/1134) and recommended follow-up RAB drilling although this did not take place. CRAE did not comment on the nickel values, perhaps because their principal focus was on Au and Cu-Zn mineralization. Anomalous Ni-Cr-Co values reflecting underlying ultramafic lithologies were in fact identified in five consecutive lines representing a strike length of approximately 1,600m (peak value 0.34% Ni). In each case the anomalous values lie at the north eastern limit of the lines, indicating that the ultramafic hosts continue to the east and outside of the gridded area.",False,70,71,,Jubilee,nickel,precious metal,"sediment, tuff, ultramafic volcanic rocks",,,"prospective, mineralization, presence of, anomalism, mineralization, Anomalous, anomalous"
1004,a090729_belres_e15-1145_ar_jul2011_forsubmission_14421853_78,a090729_belres_e15-1145_ar_jul2011_forsubmission_14421853.json,90729,90,Annual,78,significant,"The climate in the area is semi-arid (approximate annual rainfall of 250mm) with hot summers with the occasional heavy rainstorm and cool winters with occasional frontal rain systems passing through. Binneringie Molybdenum Project Confidential The geological review has identified a significant magnetic bulleye target in the tenement that warrant drill testing. The Binneringie Molybdenum Project (the Project) covers some 17 square kilometres, located 105km south south-east of Kalgoorlie, Western Australia. Belres applied for the tenement in June 2009 over ground considered prospective for Archaean molybdenum mineralisation, with potential for other styles of mineralisation (eg copper, gold, tungsten and tin) also considered possible.",False,78,80,"annual, winters, June 2009","Kalgoorlie, Western Australia","copper, gold, tungsten, tin",,,,Archaean,"significant, prospective, mineralisation, potential, mineralisation, possible"
184,a102718_2014_annualexplorationreport_c9_2012_11024670_113,a102718_2014_annualexplorationreport_c9_2012_11024670.json,102718,172,Annual,113,anomalous,"Historic percussion drilling intersected favourable host rocks with anomalous assays in serpentinite up to 0.43% nickel. Recent soil sampling confirmed a coherent nickel anomaly (with associated Cu and PGEs) over a strike length of at least 1.8km. Furthermore, a detailed fixed loop electromagnetic (FLEM) survey identified three semi discrete targets partly coincident with anomalous soil geochemistry. Such results have made this area highly prospective for accumulations of massive nickel-copper-PGE sulphides. An initial RC drilling programme of 4 holes for 983m was completed in late 2013 to test modelled EM plates at depth and to gain lithological information in an area relatively underexplored (see Figure 8 and 9 below).",False,113,113,late 2013,,"nickel, nickel, nickel, copper, sulphides","PGEs, PGE","host rocks, serpentinite",,,"favourable, anomalous, anomalous, highly prospective"
31,a076600_e47_1153_report2007a_11225321_68,a076600_e47_1153_report2007a_11225321.json,76600,263,Annual,68,potential,"This mapping will be followed-up by the field assessment of prospective palaeochannels ahead of undertaking a comprehensive diamond core drilling program to map the stratigraphy and model the 3D sub-surface architecture of selected channel iron deposits. Additional RC drilling will also be undertaken to obtain strati-lithologic ferricrete samples for assay. This program of work is expected to generate an early holistic assessment of the iron ore resource potential within the licence area, especially in the western half of the licence adjacent to the Beasley River iron ore deposits. 13 7.0 CONCLUSIONS Within the licence area, a major east-west Cainozoic palaeochannel drainage system, hosting widespread channel iron deposits, is considered to be highly prospective for the discovery of large minable pisolitic iron ore deposits. Numerous exploration targets have been identified within E47/1153, with the largest area covering approximately 7km2, juxtaposed to Rio Tintos Beasley River channel iron deposit project area.",False,68,68,,,diamond,"channel iron deposits, iron ore, iron ore deposits, channel iron deposits, iron ore deposits, channel iron deposit",ferricrete,,Cainozoic,"prospective, potential, highly prospective"
683,a082015_gw_c312006_09a_11304209_95,a082015_gw_c312006_09a_11304209.json,82015,206,Annual,95,"prospect, prospect",No further drilling was carried out at Mt Davis. It was noted that further drilling would require significant access preparation owing to the high relief terrain. 4.5.2 Grattan Well Prospect Further RAB and RC drilling was carried out at the Grattan Well prospect in the vicinity of earlier drilling. The highest RAB intersection was 3.10g/t gold over 15m from 29m and the highest RC intersection was 1.66g/t gold over 6m from 37m. This work combined with earlier drilling investigations showed that mineralisation has a strike extent of about 200m at the Grattan Well prospect and that tonnage potential is limited.,False,95,95,37,,"gold, gold",,,,,"further drilling, further drilling, significant, prospect, mineralisation, prospect, potential"
890,a087082_p773743_annualreport_9822455_18,a087082_p773743_annualreport_9822455.json,87082,77,Annual,18,mineralisation,"In some cases, a broad halo of disseminated cloud sulphides grading 0.4-1.0% Ni envelopes the deposit (e.g. Digger Rocks). As noted in the Kambalda-St Ives area minor concentrations of massive, disseminated and cloud nickel sulphide mineralisation also occurs in stratigraphic hanging-wall positions, above the main basal sulphide accumulation. Examples of this type of mineralisation can be found at Cosmic Boy, Seagull, New Morning, Liquid Acrobat and possibly Digger Rocks. 3.1 Geology Forrestania Project tenements are located in the southern half of the NNW trending Southern CrossForrestania greenstone belt located in the south western corner of the Achaean Yilgarn Craton.",False,18,18,,"Kambalda, Cosmic Boy, Forrestania, Yilgarn Craton","sulphides, nickel, sulphide, sulphide",,,greenstone belt,,"broad, mineralisation, mineralisation, possibly"
