index,event_id,filename,anumber,sentence_count,report_type,sentence_idx,sentence_triggers,event_text,label,lower_idx,upper_idx,DATE,LOCATION,MINERAL,ORE_DEPOSIT,ROCK,STRAT,TIMESCALE,TRIGGER
1828,a085972_kunann2009_10445028_435_old,a085972_kunann2009_10445028.json,85972,548,Annual,435,potential,"The Mary-Hornet target was identified during the 2007 Kundana ranking campaign under Rubicon Flanks. At that time it was ranked low because the higher priority was the East Kundana Joint Venture (EKJV) Rubicon-Hornet underground project. Given that the Rubicon project is schedule to commence in 2010, it was decided to re-visit the potential of the Rubicon Flanks (Figure 6). Drill hole HOPD026 (located some 500 metres southeast of the Rubicon pit, near the Hornet project) drilled during April 2003 was reviewed and highlighted the high grade mineralisation associated with the Mary Fault. The Mary Fault mineralisation includes visible gold (Figure 7) related to quartz veins and veinlets that are less conspicuous than the well developed crustiform quartz-carbonate veins.",False,433,437,"2007, 2010, April 2003","Hornet, Kundana, Kundana, Hornet, Hornet","gold, quartz, carbonate",,quartz veins,,,"potential, high grade, mineralisation, mineralisation"
2849,a074839_c79_2005_2006a_16122064_11_old,a074839_c79_2005_2006a_16122064.json,74839,109,Annual,11,"mineralisation, potential","The information compiled included historical data within and adjacent to tenements P52/1041-42. During the 2005 work year exploration activities included geological mapping, rock-chip and soil sampling. Regional geological mapping at 1:10 000 scale was conducted over the Durack project area with the objective of increasing the understanding of regional controls on gold mineralisation, and to assess the remaining prospectivity and location of potential target areas within the project area. A total of 15 rock chip samples were taken and comprised predominantly of jasperoidal chert with quartz veining. The samples did not return any significantly anomalous results with the peak value being 26 ppb Au.",False,9,13,2005,,"gold, quartz",,chert,,,"mineralisation, prospectivity, potential, significantly, anomalous"
1838,a085972_kunann2009_10445028_528_old,a085972_kunann2009_10445028.json,85972,548,Annual,528,mineralisation,"Visible gold was identified in samples from holes STC09-04 and STC09-06. In three drill holes, STC09-01, STC09-02 and STC09-03, a second, narrower vein was intersected approximately 10m down hole from the target vein. Only one intercept of this vein in STC09-01 contained significant mineralisation (1m @ 10.3g/t), however this repeated poorly in lab repeat and screen fire assays with values as low as 0.1g/t reported. The second vein is interpreted to be insignificant with regards to mineralisation. Drill samples were collected at 1m intervals for the entire length of all drill holes.",False,526,530,,,gold,,,,,"significant, mineralisation, mineralisation"
375,a075461_west musgrave annual report e69_2067_12693024_72,a075461_west musgrave annual report e69_2067_12693024.json,75461,99,Annual,72,significant,"The tenements covered rocks of the Jamieson Range troctolite intrusive, and the Pulgrave Cauldron within the Western Musgrave Block. Work completed compri and lag sampling, geophysical data interpretation and rock chip sampling. The soil sampling returned no significant results. The lag program gave a peak of 720 ppm Cu a 310 ppm Ni. The majority of the rock chip samples were collected from an outcropping portion of the troctolite intrusive.",False,72,72,,Musgrave Block,,,"troctolite, lag, lag, troctolite",,,significant
728,a083047_c124_2008_2009s_14443570_99,a083047_c124_2008_2009s_14443570.json,83047,113,Final Surrender,99,anomalous,"A number of north to NNE trending anomalous gold zones were defined over a strike length of 3.5 km, extending northwards from Popes Patch. A best spot value of 1,700ppb Au was returned. Dominion reported that the anomalous gold grades returned from drilling over the project area tended to be grouped in clusters but showed no obvious orientation for interpretation in crosssection. These clusters appear on the western side of the Popes Intrusive in a north-south orientation within the Ockerburry Shear Zone and around the margins of the gravity low over the Popes Intrusive. Dominion followed up best intercepts with RC drilling with many anomalous results returned.",False,99,99,,,"gold, gold",,,,,"anomalous, anomalous, anomalous"
125,a088566_birrindudu combined report_2010_a_01_reportbody_10180548_66,a088566_birrindudu combined report_2010_a_01_reportbody_10180548.json,88566,137,Annual,66,propose,"Furthermore, the Dead Bullock and Killi Killi formations are included in the Tanami Group (Crispe et al., 2007). These units consist of mafic volcanic and volcaniclastic rocks with minor clastic sedimentary rocks and calc-silicate rocks, dark-grey massive to laminated siltstone, carbonaceous shale with minor BIF, and turbiditic sandstone. In the upcoming reporting period, Toro propose to undertake a RC drilling programme at various sites over the western and eastern Birrindudu tenements. This programme and possibly others will be planned to target magnetic and electromagnetic anomalies that were highlighted during the 2007 2008 airborne surveys. Combined Annual Report Birrindudu for the period 4 th October 2009 to 3 rd Oct 2010 Toro Energy Ltd Page 13 of 14 November 2010",False,66,66,"2007, 2007 2008, the period 4 th October 2009, 14 November 2010","grey, Birrindudu, Birrindudu",silicate,,"volcaniclastic rocks, clastic sedimentary rocks, siltstone, shale, BIF, sandstone","Killi Killi formations, Tanami Group",,"propose, possibly"
815,a085648_p57-1139 surrender report 2009_14854426_51,a085648_p57-1139 surrender report 2009_14854426.json,85648,69,Final Surrender,51,"anomalous, delineated",The jigsaw like nature of the Gidgee West Group tenure precludes accurate and efficient sub-setting of the data set as a whole therefore as the whole group has been surrendered all data pertaining to this lease as well as all peripheral data collected over the history of the group tenure is included in this report. The reader can view all data from the group in context with the tenement data without having to reconstruct and deal with the potential errors of a laboriously disembowelled data set. Some weak to moderate gold anomalous trends were delineated. No potentially economic mineralisation was discovered. Figures 9 to 13 show these trends.,False,51,52,,Gidgee,gold,,,,,"potential, anomalous, delineated, potentially, economic mineralisation, discovered"
2198,a081459_sf_c71_2005_2008a_15910442_43_old,a081459_sf_c71_2005_2008a_15910442.json,81459,62,Annual,43,mineralisation,"There is direct association with faulted margins of the sedimentary basin. The Basin is the source of the mineralising brines. Mineralisation fills secondary porosity in altered carbonate rocks. Five MVT zinc-lead deposits have been discovered over the last 25 to 30 years in the Lennard Shelf area on the northern margin of the Canning Basin. These deposits (Wagon Pass, Narlarla, Blendevale, Twelve Mile Bore and Cadjebut) are hosted by the carbonates of a Devonian barrier reef complex about 50 kilometres wide and 350 kilometres long.",False,41,45,the last 25 to 30 years,"Canning Basin, long","zinc, carbonates",lead deposits,carbonate rocks,reef complex,Devonian,"Mineralisation, discovered"
400,a076063_pc_ann_tech_2007_11788691_3,a076063_pc_ann_tech_2007_11788691.json,76063,102,Annual,3,"significant, mineralisation",ANNUAL TECHNICAL REPORT 2006 - 2007 4 diamond hole HD1 was drilled into the Hughes magnetic anomaly to a depth of 616.5m and a downhole gyroscopic and magnetic survey was done. A highly magnetic unit was intersected between 470-510m which was determined to be partially responsible for the Hughes magnetic anomaly. No significant mineralisation was intersected. A metre above the base of the black shales of the Jillawarra Formation is a 0.8m wide black pyritic calcarenite layer with 1410ppm Zn. ANNUAL TECHNICAL REPORT 2006 - 2007 8 work area are available however the prospectivity of the area for uranium and base metals has been confirmed through the investigation of historical exploration data.,False,3,3,"2006 - 2007, ANNUAL, 2006 - 2007",,diamond,"uranium, base metals","black shales, calcarenite",Jillawarra Formation,,"significant, mineralisation, prospectivity"
518,a079066_e38_1827_finalsurrender_20080723_12308652_43,a079066_e38_1827_finalsurrender_20080723_12308652.json,79066,54,Final Surrender,43,potential,"NOAA-NTIR data was used to map the subsurface palaeochannel in order to focus future drilling activities towards a chance of becoming a dual calcrete-paleochannel uranium target. The interpreted palaeochannel trends NNW to SSE through E38/1827 as shown in Figure 2. 6.0 Conclusions and Recommendations It is recommended that a drilling program be conducted to adequately assess the uranium potential of the project. Aircore drilling combined with downhole wireline logging (gamma only) is highly recommended targeting the calcrete in addition to the palaeochannel system below. ACN 096 473 737 Level 6 West, 50 Grenfell Street Adelaide, South Australia 5000 GPO Box 2890 Perth Western Australia 6001 Tel: + 618 8110 0700 Fax: + 618 8110 0777 Final Surrender Report E38/1827 For the Period 7 September 2006 to 13 June 2008 HAZLETT CLIFFS PROJECT MT MARGARET MINERAL FIELD WESTERN AUSTRALIA Author: Marco Scardigno Date: July 2008 Copies: DOIR McMahon Mining Title Services Pty Ltd GE Resources Pty Ltd Uranium Equities Ltd CONTENTS Page 1.0 Introduction.",False,43,43,"the Period 7 September 2006 to 13 June 2008, July 2008","gamma, South Australia, Perth, Western Australia, CLIFFS, WESTERN AUSTRALIA",,"uranium, uranium, Uranium","calcrete, calcrete",,,potential
2443,a080293_e39-1229 annual nov08-2_11745851_43_old,a080293_e39-1229 annual nov08-2_11745851.json,80293,70,Annual,43,potential,"It may contain trace amounts of magmatic sulphide. SRNC 2 intersected an anomalous interval at 56-58m (2800 ppm Ni, 185 ppm Cu) in an interval logged as weathered ultramafic. Target areas 5 and 6 represent areas of ultramafic thickening and/or offset from interpretation of magnetics and therefore represent potential high Mg Komatiite hosted cumulate nickel deposits. EXPENDITURE Separate Form 5 reporting of expenditure for E39/1229 has been provided. Plotted with MICROMINE Target 6 Target5 Target4 SummaryofKomatiiteNiStargets:NarnooProject",True,41,45,,,sulphide,nickel deposits,Komatiite,,,"anomalous, potential"
