event_id,filename,sentence_idx,sentence_text,n_trigger_words,trigger_words_in_sentence,trigger_words_in_event,event_text,ORE_DEPOSIT,ROCK,MINERAL,STRAT,LOCATION,TIMESCALE,event_label,reviewed,Near Miss Event,Key trigger phrase,Key trigger  phrase
a084558_e80_3371_hc2009a_11315862_70,a084558_e80_3371_hc2009a_11315862.json,70,sample type: rock chip section type: thin section field identification: trachyandesite or possible tuff description: fine grained angular quartz clasts and subordinate potash feldspar clasts occur in a fine grained altered matrix.,1,['possible'],['possible'],"the lower view represents an image of the chargeability anomaly confirming the strength of the anomaly (ie red orange colours). 200 m appendix 1 petrographic report 11 dennison drive ocean reef, wa 6027 phone 618 9300 6689 fax 618 9300 4429 email: pfinder@bigpond.net.au web: www.pathfinderexploration.com.au m i n e r a g r a p h i c a n d p e t r o g r a p h i c d e s c r i p t i o n s bent ridge brief petrographic descriptions sample no: sample 881910a location: bent ridge gda94 364358e 7977745n. sample type: rock chip section type: thin section field identification: trachyandesite or possible tuff description: fine grained angular quartz clasts and subordinate potash feldspar clasts occur in a fine grained altered matrix. the matrix comprises fine grained fibrous fe chlorite and minor sericite (plus biotite?.",[],"['trachyandesite', 'tuff']","['quartz', 'feldspar', 'chlorite', 'sericite', 'biotite']",[],[],[],0,True,False,,
a084558_e80_3371_hc2009a_11315862_83,a084558_e80_3371_hc2009a_11315862.json,83,fine patchy carbonate is distributed through the matrix and has locally replaced the feldspathic component.,1,['patchy'],['patchy'],also occurs as an interstitial phase. the fine grained matrix comprises fibrous to platy fe chlorite to minor secondary biotite plus subordinate muscovite paralleling a penetrative schistosity. fine patchy carbonate is distributed through the matrix and has locally replaced the feldspathic component. fine grained magnetite aggregates or clusters have been attenuated parallel to the foliation and may represent a relict skeletal phase.,[],[],"['chlorite', 'biotite', 'muscovite', 'carbonate', 'magnetite']",[],[],[],0,True,False,,
a084558_e80_3371_hc2009a_11315862_122,a084558_e80_3371_hc2009a_11315862.json,122,patchy limonite aggregates may have replaced original carbonate.,1,['patchy'],['patchy'],"the altered host has preserved equant to tabular plagioclase albite in an altered matrix comprising fibrous or shredded sericite, secondary biotite and fe mg chlorite. portions of the matrix are dominated by fe mg chlorite and scaly secondary biotite. patchy limonite aggregates may have replaced original carbonate. amygdales in the matrix have been infilled by secondary quartz.",['limonite'],[],"['plagioclase', 'albite', 'sericite', 'biotite', 'chlorite', 'chlorite', 'biotite', 'carbonate', 'quartz']",[],[],[],0,True,False,,
a084558_e80_3371_hc2009a_11315862_137,a084558_e80_3371_hc2009a_11315862.json,137,sample 902127b a possible cavity within a volcanic top host comprises secondary potash feldspar infilled by carbonate that has been progressively replaced by limonite (lm).,1,['possible'],['possible'],the altered matrix has been cut by a series of anastomosing quartz veins that have been cut by late carbonate veining. classification: weathered hydrothermal alteration assemblage (secondary potash feldspar carbonate sericite secondary quartz) cut by quartz and carbonate veins possibly occurring within volcanic flow top. sample 902127b a possible cavity within a volcanic top host comprises secondary potash feldspar infilled by carbonate that has been progressively replaced by limonite (lm). cleavage traces have been preserved in the weathered carbonate phase.,['limonite'],['quartz veins'],"['carbonate', 'hydrothermal', 'feldspar', 'carbonate', 'sericite', 'quartz', 'quartz', 'carbonate', 'feldspar', 'carbonate', 'carbonate']",[],[],[],0,False,,,
a084558_e80_3371_hc2009a_11315862_152,a084558_e80_3371_hc2009a_11315862.json,152,the siliceous matrix contains relict clasts comprising microcrystalline quartz as well as possible relict amygdales that have been attenuated parallel to a possible flow direction.,2,"['possible', 'possible']","['possible', 'possible']",sample type: rock chip section type: thin section field identification: jasper horizon developed along a volcano sedimentary contact. description: limonite hematite occurs as a fine granular opaque phase in a siliceous matrix comprising a microcrystalline to fine grained quartz mosaic. the siliceous matrix contains relict clasts comprising microcrystalline quartz as well as possible relict amygdales that have been attenuated parallel to a possible flow direction. rhomb shaped goethite replicas distributed through the matrix may have replaced original arsenopyrite.,['limonite'],[],"['jasper', 'hematite', 'quartz', 'microcrystalline quartz', 'goethite', 'arsenopyrite']",[],[],[],0,False,,,
a084558_e80_3371_hc2009a_11315862_156,a084558_e80_3371_hc2009a_11315862.json,156,classification: pervasively hydrothermally altered (secondary quartz) possible volcanic flow top retaining abundant relict amygdales.,1,['possible'],"['possible', 'mineralisation']",there is some evidence of pyrite (or marcasite) occurring as a relict phase in some of the goethite replicas. the goethite sulphide replicas can be associated with fibrous quartz pressure shadows confirming ongoing deformation. classification: pervasively hydrothermally altered (secondary quartz) possible volcanic flow top retaining abundant relict amygdales. the assemblage probably represents syn volcanic alteration and mineralisation (arsenopyrite?).,[],[],"['pyrite', 'marcasite', 'goethite', 'goethite', 'sulphide', 'quartz', 'quartz', 'arsenopyrite']",[],[],[],0,False,,,
a084558_e80_3371_hc2009a_11315862_159,a084558_e80_3371_hc2009a_11315862.json,159,mineralisation that has been replaced by goethite (gt).,1,['mineralisation'],"['mineralisation', 'mineralisation']",the assemblage probably represents syn volcanic alteration and mineralisation (arsenopyrite?). sample 902131 syn volcanic hydrothermal alteration silicification associated with original arsenopyrite (?) mineralisation that has been replaced by goethite (gt). the altered matrix comprises microcrystalline quartz containing fine granular limonite hematite (hm) and relict amygdales (yellow arrow).,['limonite'],[],"['arsenopyrite', 'hydrothermal', 'arsenopyrite', 'goethite', 'microcrystalline quartz', 'hematite']",[],[],[],0,False,,,
a084558_e80_3371_hc2009a_11315862_168,a084558_e80_3371_hc2009a_11315862.json,168,"classification: low grade metamorphosed (sericite quartz), aphyric felsic dyke with possible rhyodacite affinities.",2,"['low grade', 'possible']","['low grade', 'possible', 'possible', 'low grade', 'possible']","finely dispersed residual leucoxene. there is evidence of a relict flow texture that is oblique to the crenulated schistosity. classification: low grade metamorphosed (sericite quartz), aphyric felsic dyke with possible rhyodacite affinities. sample 902160 a possible relict flow texture overprinted by an oblique foliation (s) in the low grade metamorphosed felsite host possible aphyric rhyodacite dyke.",[],"['rhyodacite', 'felsite', 'rhyodacite']","['leucoxene', 'sericite', 'quartz']",[],[],[],0,False,,,
a084558_e80_3371_hc2009a_11315862_181,a084558_e80_3371_hc2009a_11315862.json,181,sample type: rock chip section type: thin section field identification: possible adularia penetrating a brittle fracture in granite.,1,['possible'],['possible'],"relict, equant plagioclase (pl) microphenocrysts have been replaced by quartz (q). field of view 3 mm. sample type: rock chip section type: thin section field identification: possible adularia penetrating a brittle fracture in granite. description: angular quartz (6 vol%) breccia clasts occur in a micritic carbonate host.",[],"['granite', 'breccia']","['plagioclase', 'quartz', 'adularia', 'quartz', 'carbonate']",[],[],[],0,False,,,
a084558_e80_3371_hc2009a_11315862_184,a084558_e80_3371_hc2009a_11315862.json,184,a possible feldspathic component has been replaced by clay.,1,['possible'],['possible'],description: angular quartz (6 vol%) breccia clasts occur in a micritic carbonate host. the quartz clasts exhibit only weak deformation textures including undulose extinction. a possible feldspathic component has been replaced by clay. the low temperature micritic carbonate matrix locally exhibits recrystallisation and colloform textures.,[],"['breccia', 'clay']","['quartz', 'carbonate', 'quartz', 'carbonate']",[],[],[],0,False,,,
